Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-11867,2023-10-29,Furniture,Bookcases,West,Consumer,117.95,1,8.36,0.3
ORD-12163,2023-10-29,Technology,Copiers,South,Consumer,655.43,2,130.8,0.2
ORD-11479,2023-10-29,Office Supplies,Binders,East,Consumer,486.15,6,89.93,0.1
ORD-10348,2023-10-31,Office Supplies,Storage,South,Consumer,238.57,4,32.22,0.3
ORD-11142,2023-11-01,Office Supplies,Art,West,Corporate,22.83,2,1.75,0.3
ORD-10693,2023-11-01,Office Supplies,Art,North,Home Office,118.34,2,4.82,0.0
ORD-12145,2023-11-01,Technology,Copiers,North,Corporate,464.39,1,39.46,0.3
ORD-10145,2023-11-01,Office Supplies,Paper,West,Consumer,316.59,7,98.82,0.1
ORD-11924,2023-11-02,Technology,Copiers,West,Corporate,3262.09,7,577.07,0.0
ORD-10523,2023-11-02,Office Supplies,Supplies,West,Consumer,54.63,2,19.56,0.0
ORD-11077,2023-11-02,Technology,Machines,North,Consumer,1340.12,4,261.06,0.15
ORD-10133,2023-11-02,Office Supplies,Paper,South,Consumer,80.01,3,11.47,0.0
ORD-10993,2023-11-02,Furniture,Tables,West,Corporate,201.49,1,15.48,0.0
ORD-11015,2023-11-04,Furniture,Chairs,South,Corporate,2512.9,7,-396.06,0.0
ORD-10063,2023-11-04,Office Supplies,Storage,North,Home Office,65.12,6,21.68,0.1
ORD-11046,2023-11-05,Furniture,Tables,West,Consumer,768.15,4,45.08,0.15
ORD-11262,2023-11-05,Technology,Accessories,South,Consumer,1900.75,4,136.66,0.0
ORD-10836,2023-11-05,Office Supplies,Art,West,Consumer,156.6,2,10.73,0.3
ORD-11444,2023-11-06,Technology,Machines,North,Corporate,5037.85,7,494.45,0.3
ORD-10569,2023-11-06,Office Supplies,Storage,West,Corporate,85.1,1,13.81,0.1
ORD-10725,2023-11-07,Office Supplies,Supplies,East,Home Office,70.44,2,14.08,0.2
ORD-10422,2023-11-07,Office Supplies,Supplies,West,Corporate,166.21,5,28.84,0.0
ORD-11674,2023-11-07,Office Supplies,Binders,East,Consumer,607.82,6,120.38,0.15
ORD-12156,2023-11-08,Office Supplies,Supplies,North,Consumer,344.1,4,103.9,0.0
ORD-10171,2023-11-08,Technology,Accessories,East,Consumer,2502.21,6,162.72,0.1
ORD-10691,2023-11-09,Office Supplies,Binders,West,Home Office,290.51,5,48.74,0.3
ORD-10222,2023-11-09,Technology,Machines,North,Consumer,2104.12,4,233.84,0.15
ORD-11297,2023-11-10,Technology,Copiers,South,Corporate,1453.41,3,116.32,0.15
ORD-10459,2023-11-10,Technology,Copiers,West,Home Office,1129.53,4,124.98,0.15
ORD-10617,2023-11-10,Office Supplies,Supplies,South,Corporate,451.53,7,76.69,0.0
ORD-11385,2023-11-11,Office Supplies,Art,East,Corporate,199.15,2,28.66,0.2
ORD-11788,2023-11-11,Office Supplies,Storage,South,Consumer,192.85,4,47.2,0.1
ORD-11689,2023-11-11,Office Supplies,Paper,North,Consumer,68.2,1,8.34,0.0
ORD-11094,2023-11-12,Office Supplies,Paper,East,Corporate,298.38,3,50.5,0.0
ORD-11048,2023-11-12,Office Supplies,Binders,East,Home Office,167.9,2,25.61,0.0
ORD-10362,2023-11-13,Office Supplies,Supplies,South,Corporate,206.32,7,32.87,0.0
ORD-11904,2023-11-13,Office Supplies,Storage,East,Corporate,101.82,3,23.33,0.0
ORD-11527,2023-11-13,Technology,Machines,South,Home Office,2794.96,7,574.86,0.0
ORD-11107,2023-11-13,Furniture,Furnishings,South,Corporate,500.88,3,-43.37,0.3
ORD-10545,2023-11-14,Furniture,Chairs,East,Consumer,437.26,2,57.22,0.3
ORD-10146,2023-11-14,Technology,Copiers,South,Corporate,2342.05,3,232.75,0.2
ORD-12172,2023-11-15,Furniture,Furnishings,South,Consumer,963.24,4,135.88,0.1
ORD-10073,2023-11-16,Office Supplies,Supplies,West,Home Office,548.94,6,89.71,0.0
ORD-11982,2023-11-19,Technology,Copiers,West,Consumer,2021.99,2,74.77,0.3
ORD-10124,2023-11-19,Office Supplies,Supplies,West,Consumer,69.67,2,7.91,0.2
ORD-10723,2023-11-19,Office Supplies,Art,East,Corporate,1044.97,6,173.32,0.0
ORD-12073,2023-11-19,Furniture,Furnishings,East,Corporate,418.97,2,3.25,0.15
ORD-10471,2023-11-20,Technology,Accessories,North,Home Office,1753.19,3,75.89,0.3
ORD-11052,2023-11-20,Office Supplies,Supplies,South,Corporate,77.76,5,10.55,0.2
ORD-11328,2023-11-21,Office Supplies,Supplies,West,Consumer,154.74,6,14.92,0.2
ORD-10806,2023-11-21,Office Supplies,Binders,South,Consumer,301.91,6,48.31,0.0
ORD-10973,2023-11-21,Technology,Copiers,South,Corporate,1550.56,6,257.99,0.2
ORD-10298,2023-11-22,Office Supplies,Art,West,Corporate,451.53,6,135.38,0.1
ORD-11500,2023-11-22,Technology,Accessories,South,Home Office,2116.04,6,703.58,0.1
ORD-11709,2023-11-22,Office Supplies,Paper,South,Corporate,21.22,1,5.18,0.0
ORD-11357,2023-11-23,Office Supplies,Art,East,Consumer,147.85,3,39.53,0.0
ORD-12030,2023-11-23,Furniture,Bookcases,East,Consumer,1296.66,4,-44.05,0.0
ORD-12041,2023-11-23,Technology,Phones,West,Corporate,716.24,4,49.8,0.3
ORD-10320,2023-11-23,Technology,Phones,South,Consumer,1530.39,7,429.04,0.1
ORD-10958,2023-11-24,Office Supplies,Paper,North,Home Office,8.86,1,0.73,0.1
ORD-11269,2023-11-25,Technology,Machines,East,Consumer,1739.92,4,102.98,0.0
ORD-10476,2023-11-26,Technology,Phones,West,Consumer,6660.74,6,544.36,0.2
ORD-10957,2023-11-27,Furniture,Furnishings,South,Home Office,258.4,3,25.74,0.0
ORD-10335,2023-11-27,Furniture,Chairs,South,Consumer,1485.39,5,169.97,0.15
ORD-11945,2023-11-27,Furniture,Furnishings,North,Corporate,4146.08,6,72.71,0.2
ORD-10903,2023-11-28,Technology,Accessories,East,Consumer,2566.61,7,263.21,0.3
ORD-10709,2023-11-29,Office Supplies,Binders,East,Home Office,39.78,1,7.61,0.1
ORD-11178,2023-11-29,Furniture,Tables,East,Corporate,2530.94,7,28.99,0.2
ORD-10880,2023-11-29,Office Supplies,Binders,North,Corporate,36.3,1,5.6,0.2
ORD-10731,2023-11-29,Furniture,Furnishings,North,Consumer,101.61,1,2.12,0.15
ORD-11305,2023-11-29,Office Supplies,Paper,East,Home Office,221.55,6,62.88,0.1
ORD-10367,2023-11-29,Office Supplies,Binders,East,Consumer,134.49,3,42.4,0.0
ORD-11226,2023-11-29,Furniture,Chairs,West,Corporate,1209.03,4,146.27,0.0
ORD-11734,2023-11-30,Office Supplies,Binders,South,Consumer,95.58,1,21.64,0.0
ORD-11455,2023-11-30,Furniture,Tables,South,Home Office,975.83,6,-84.34,0.3
ORD-10489,2023-11-30,Office Supplies,Supplies,North,Home Office,60.01,1,4.61,0.0
ORD-10169,2023-11-30,Office Supplies,Art,East,Consumer,191.52,3,15.84,0.3
ORD-10158,2023-11-30,Technology,Machines,South,Corporate,2209.77,5,472.56,0.1
ORD-11657,2023-11-30,Office Supplies,Art,North,Consumer,239.4,5,16.58,0.2
ORD-10521,2023-11-30,Furniture,Tables,West,Consumer,1610.0,5,-386.24,0.0
ORD-10551,2023-11-30,Office Supplies,Art,South,Corporate,56.89,2,7.81,0.0
ORD-11659,2023-12-01,Furniture,Furnishings,West,Consumer,1484.66,4,21.04,0.0
ORD-12114,2023-12-01,Office Supplies,Paper,West,Consumer,259.9,4,65.74,0.0
ORD-10954,2023-12-02,Office Supplies,Supplies,North,Consumer,131.68,6,18.55,0.2
ORD-11392,2023-12-02,Office Supplies,Storage,West,Corporate,516.0,6,187.87,0.0
ORD-11491,2023-12-03,Office Supplies,Paper,South,Consumer,176.43,5,36.68,0.1
ORD-10822,2023-12-03,Office Supplies,Storage,West,Corporate,196.83,3,-3.5,0.15
ORD-11036,2023-12-03,Office Supplies,Supplies,North,Home Office,147.38,3,28.01,0.2
ORD-10068,2023-12-03,Office Supplies,Storage,North,Consumer,436.64,5,42.91,0.3
ORD-11222,2023-12-03,Office Supplies,Storage,North,Home Office,106.5,7,28.69,0.0
ORD-10007,2023-12-04,Furniture,Furnishings,East,Consumer,2242.78,5,-185.32,0.0
ORD-11213,2023-12-04,Technology,Machines,North,Consumer,2191.18,6,852.78,0.0
ORD-12192,2023-12-04,Furniture,Tables,West,Home Office,490.82,1,-5.46,0.0
ORD-11193,2023-12-05,Furniture,Furnishings,South,Consumer,583.51,2,-68.26,0.1
ORD-11665,2023-12-05,Office Supplies,Paper,South,Corporate,460.07,7,115.26,0.2
ORD-10847,2023-12-05,Technology,Accessories,South,Home Office,746.69,2,212.94,0.0
ORD-10537,2023-12-06,Office Supplies,Art,West,Corporate,95.42,3,21.54,0.0
ORD-11923,2023-12-06,Office Supplies,Binders,South,Consumer,198.87,3,72.58,0.1
ORD-10388,2023-12-06,Furniture,Tables,West,Home Office,1116.53,7,120.98,0.15
ORD-11334,2023-12-07,Furniture,Furnishings,North,Consumer,2592.01,7,13.45,0.0
ORD-12116,2023-12-07,Furniture,Chairs,West,Consumer,780.88,3,46.51,0.0
ORD-11834,2023-12-07,Office Supplies,Art,South,Consumer,24.31,1,4.51,0.0
ORD-10184,2023-12-07,Office Supplies,Paper,East,Consumer,164.48,3,33.05,0.0
ORD-11187,2023-12-08,Office Supplies,Binders,North,Consumer,82.84,4,10.33,0.15
ORD-10050,2023-12-08,Office Supplies,Storage,South,Consumer,201.34,6,30.22,0.15
ORD-11752,2023-12-08,Office Supplies,Binders,West,Consumer,256.01,6,20.72,0.2
ORD-12139,2023-12-08,Office Supplies,Storage,North,Consumer,389.39,3,19.99,0.2
ORD-11386,2023-12-08,Technology,Accessories,East,Corporate,222.18,1,82.03,0.0
ORD-11371,2023-12-09,Office Supplies,Paper,West,Consumer,67.78,1,16.55,0.0
ORD-10995,2023-12-09,Furniture,Furnishings,East,Consumer,1140.4,4,36.56,0.0
ORD-10001,2023-12-10,Office Supplies,Storage,West,Consumer,199.58,5,43.79,0.1
ORD-10597,2023-12-10,Furniture,Bookcases,South,Consumer,381.19,3,12.4,0.1
ORD-10690,2023-12-10,Furniture,Furnishings,West,Consumer,3044.59,7,693.05,0.0
ORD-10165,2023-12-10,Technology,Accessories,East,Home Office,623.54,1,10.61,0.0
ORD-10490,2023-12-11,Office Supplies,Binders,East,Home Office,47.8,3,8.38,0.15
ORD-10503,2023-12-11,Furniture,Furnishings,West,Corporate,439.47,1,-56.96,0.15
ORD-11720,2023-12-11,Furniture,Bookcases,West,Home Office,313.78,1,23.6,0.0
ORD-11180,2023-12-11,Technology,Copiers,South,Consumer,1665.28,4,186.37,0.3
ORD-10162,2023-12-11,Technology,Accessories,South,Corporate,3198.18,6,144.42,0.0
ORD-11116,2023-12-12,Technology,Copiers,East,Consumer,1790.96,5,720.62,0.0
ORD-10004,2023-12-12,Technology,Machines,West,Consumer,3622.04,7,300.58,0.1
ORD-10522,2023-12-13,Furniture,Chairs,West,Consumer,1562.09,6,42.55,0.1
ORD-10609,2023-12-14,Technology,Phones,South,Consumer,4988.47,7,313.93,0.2
ORD-10052,2023-12-14,Technology,Accessories,East,Corporate,438.35,1,88.92,0.0
ORD-10473,2023-12-14,Technology,Accessories,West,Consumer,1004.67,2,44.69,0.2
ORD-11719,2023-12-15,Office Supplies,Binders,West,Consumer,90.03,2,15.83,0.1
ORD-11707,2023-12-15,Technology,Copiers,East,Consumer,4295.96,7,318.59,0.0
ORD-12150,2023-12-15,Office Supplies,Storage,West,Corporate,159.69,3,22.68,0.3
ORD-10217,2023-12-16,Technology,Accessories,South,Consumer,1379.39,4,96.62,0.0
ORD-11312,2023-12-16,Furniture,Furnishings,East,Consumer,1471.68,6,206.1,0.0
ORD-10856,2023-12-19,Technology,Copiers,West,Home Office,5338.71,5,1078.07,0.1
ORD-11418,2023-12-19,Furniture,Bookcases,North,Home Office,344.32,1,19.19,0.15
ORD-10228,2023-12-20,Office Supplies,Binders,South,Consumer,127.79,1,37.2,0.1
ORD-11484,2023-12-20,Technology,Copiers,North,Corporate,1435.05,6,216.17,0.1
ORD-11650,2023-12-20,Office Supplies,Binders,East,Home Office,374.27,5,53.6,0.15
ORD-10180,2023-12-20,Technology,Machines,West,Corporate,443.45,2,78.42,0.3
ORD-11459,2023-12-21,Furniture,Tables,South,Corporate,879.51,7,-71.71,0.0
ORD-11140,2023-12-22,Office Supplies,Storage,North,Consumer,226.41,3,65.02,0.2
ORD-11932,2023-12-23,Furniture,Chairs,East,Consumer,2113.94,6,204.83,0.15
ORD-11212,2023-12-23,Office Supplies,Art,North,Consumer,175.41,4,28.76,0.0
ORD-11916,2023-12-23,Furniture,Tables,West,Consumer,3345.42,7,606.66,0.2
ORD-10556,2023-12-23,Office Supplies,Art,North,Home Office,286.58,3,47.66,0.0
ORD-11890,2023-12-24,Office Supplies,Supplies,South,Consumer,205.73,2,39.29,0.0
ORD-11524,2023-12-24,Technology,Phones,East,Consumer,1371.44,3,238.55,0.0
ORD-11819,2023-12-24,Office Supplies,Paper,West,Consumer,529.56,7,113.77,0.15
ORD-10285,2023-12-24,Furniture,Furnishings,South,Consumer,1633.04,5,372.32,0.3
ORD-11147,2023-12-25,Technology,Phones,West,Consumer,3119.4,4,242.62,0.2
ORD-10118,2023-12-25,Office Supplies,Binders,West,Consumer,12.93,2,0.38,0.0
ORD-10991,2023-12-26,Office Supplies,Paper,West,Corporate,119.92,1,30.48,0.0
ORD-11986,2023-12-26,Furniture,Chairs,North,Consumer,1477.79,6,352.12,0.1
ORD-10202,2023-12-26,Furniture,Furnishings,East,Consumer,200.38,1,-24.56,0.0
ORD-10392,2023-12-26,Technology,Copiers,South,Consumer,2287.72,4,55.07,0.2
ORD-11853,2023-12-27,Office Supplies,Paper,East,Consumer,78.34,2,12.36,0.2
ORD-10156,2023-12-27,Office Supplies,Supplies,West,Corporate,45.48,1,11.52,0.0
ORD-10894,2023-12-27,Furniture,Furnishings,South,Corporate,1118.8,5,-136.86,0.15
ORD-11259,2023-12-27,Technology,Accessories,East,Corporate,1032.02,3,86.86,0.15
ORD-11620,2023-12-27,Office Supplies,Paper,North,Consumer,148.39,3,17.66,0.2
ORD-10254,2023-12-27,Office Supplies,Paper,South,Corporate,39.03,1,5.47,0.0
ORD-11487,2023-12-27,Office Supplies,Supplies,West,Consumer,83.13,1,33.25,0.0
ORD-11114,2023-12-27,Furniture,Tables,North,Consumer,367.89,1,-57.54,0.1
ORD-11414,2023-12-28,Office Supplies,Paper,North,Corporate,462.01,4,49.96,0.1
ORD-11026,2023-12-28,Technology,Copiers,North,Corporate,1517.27,3,156.01,0.15
ORD-11983,2023-12-28,Technology,Machines,North,Consumer,3317.04,5,1178.08,0.0
ORD-12004,2023-12-29,Office Supplies,Storage,East,Corporate,162.58,2,22.2,0.15
ORD-10952,2023-12-29,Furniture,Furnishings,North,Home Office,669.2,4,170.03,0.1
ORD-11831,2023-12-30,Furniture,Bookcases,South,Consumer,1630.0,4,58.79,0.1
ORD-10484,2023-12-30,Technology,Copiers,West,Consumer,2623.7,5,757.96,0.0
ORD-10785,2023-12-31,Technology,Copiers,South,Corporate,3189.55,4,336.78,0.0
ORD-11012,2023-12-31,Furniture,Furnishings,West,Home Office,1507.59,7,165.73,0.15
ORD-11884,2024-01-01,Furniture,Tables,South,Consumer,839.61,5,261.22,0.15
ORD-12074,2024-01-01,Office Supplies,Supplies,West,Corporate,14.8,1,4.93,0.0
ORD-11609,2024-01-01,Office Supplies,Paper,East,Consumer,260.47,5,60.1,0.1
ORD-11384,2024-01-02,Furniture,Furnishings,East,Consumer,349.16,2,-33.66,0.15
ORD-11167,2024-01-02,Furniture,Tables,East,Corporate,2029.93,7,-325.32,0.1
ORD-11906,2024-01-03,Office Supplies,Supplies,South,Consumer,46.03,1,10.51,0.0
ORD-10577,2024-01-03,Technology,Phones,North,Home Office,3009.56,5,484.31,0.0
ORD-10614,2024-01-04,Office Supplies,Art,East,Consumer,361.33,6,117.33,0.2
ORD-11814,2024-01-04,Office Supplies,Art,South,Consumer,68.04,2,4.99,0.15
ORD-10736,2024-01-04,Furniture,Bookcases,North,Corporate,551.98,4,88.61,0.15
ORD-10470,2024-01-04,Furniture,Bookcases,North,Corporate,906.73,3,77.82,0.0
ORD-11785,2024-01-05,Office Supplies,Art,North,Consumer,97.49,3,29.5,0.15
ORD-12171,2024-01-05,Technology,Accessories,East,Consumer,2375.46,5,240.8,0.3
ORD-11023,2024-01-05,Office Supplies,Storage,East,Consumer,310.11,6,59.68,0.2
ORD-11749,2024-01-06,Technology,Copiers,East,Home Office,880.97,4,197.49,0.0
ORD-10152,2024-01-06,Technology,Machines,North,Consumer,578.88,2,13.93,0.1
ORD-11313,2024-01-07,Technology,Phones,South,Consumer,1540.49,4,468.64,0.0
ORD-10927,2024-01-08,Office Supplies,Binders,West,Corporate,146.69,4,27.24,0.2
ORD-11131,2024-01-09,Office Supplies,Paper,South,Consumer,433.57,4,147.34,0.0
ORD-10057,2024-01-09,Technology,Phones,East,Consumer,2303.84,6,89.05,0.2
ORD-11958,2024-01-09,Technology,Accessories,West,Corporate,3946.89,6,-196.45,0.2
ORD-10025,2024-01-10,Office Supplies,Art,North,Consumer,239.42,3,48.19,0.2
ORD-10247,2024-01-10,Technology,Accessories,East,Consumer,2896.02,6,251.44,0.0
ORD-10394,2024-01-10,Furniture,Bookcases,West,Consumer,1824.44,6,426.6,0.15
ORD-10270,2024-01-11,Furniture,Chairs,East,Home Office,315.02,2,-36.92,0.0
ORD-11998,2024-01-11,Technology,Phones,South,Consumer,549.67,2,106.45,0.1
ORD-10239,2024-01-12,Technology,Machines,North,Corporate,2162.51,5,346.33,0.0
ORD-10346,2024-01-12,Furniture,Furnishings,South,Corporate,1681.6,7,-157.49,0.0
ORD-11247,2024-01-13,Office Supplies,Storage,East,Consumer,384.8,6,78.29,0.0
ORD-10301,2024-01-13,Office Supplies,Supplies,North,Home Office,142.0,4,14.47,0.0
ORD-10105,2024-01-13,Office Supplies,Binders,East,Corporate,244.55,3,28.64,0.1
ORD-10692,2024-01-14,Office Supplies,Storage,South,Home Office,39.93,2,1.64,0.2
ORD-11129,2024-01-14,Office Supplies,Paper,South,Consumer,82.25,2,15.39,0.1
ORD-10273,2024-01-14,Furniture,Chairs,East,Corporate,480.6,5,100.61,0.0
ORD-10364,2024-01-15,Office Supplies,Supplies,East,Consumer,49.2,1,12.3,0.1
ORD-10791,2024-01-15,Technology,Accessories,East,Consumer,3049.24,6,794.32,0.0
ORD-11671,2024-01-15,Furniture,Bookcases,South,Home Office,114.98,1,11.34,0.15
ORD-10554,2024-01-15,Furniture,Bookcases,East,Home Office,801.6,4,242.53,0.1
ORD-10164,2024-01-16,Office Supplies,Binders,North,Home Office,97.21,2,17.26,0.15
ORD-10795,2024-01-16,Technology,Copiers,North,Consumer,508.5,2,154.91,0.0
ORD-12166,2024-01-16,Office Supplies,Binders,North,Consumer,54.19,6,23.64,0.1
ORD-10888,2024-01-16,Furniture,Bookcases,West,Corporate,613.03,5,-111.96,0.15
ORD-10564,2024-01-17,Technology,Copiers,West,Corporate,1576.62,4,567.24,0.0
ORD-11125,2024-01-18,Furniture,Bookcases,West,Corporate,136.2,1,41.98,0.1
ORD-10790,2024-01-19,Furniture,Tables,East,Consumer,1479.85,7,117.15,0.0
ORD-11461,2024-01-19,Technology,Copiers,West,Consumer,1185.38,6,-39.16,0.0
ORD-10160,2024-01-19,Office Supplies,Art,West,Consumer,245.51,5,36.02,0.0
ORD-11962,2024-01-19,Office Supplies,Storage,West,Corporate,99.53,1,13.93,0.1
ORD-10960,2024-01-20,Furniture,Bookcases,West,Consumer,475.34,2,105.19,0.0
ORD-12099,2024-01-20,Office Supplies,Binders,West,Consumer,181.61,6,7.47,0.15
ORD-11244,2024-01-20,Technology,Accessories,South,Consumer,2471.72,5,828.43,0.1
ORD-10101,2024-01-21,Technology,Copiers,North,Consumer,480.02,1,139.21,0.1
ORD-10235,2024-01-22,Furniture,Furnishings,West,Corporate,1865.4,7,805.01,0.0
ORD-10839,2024-01-22,Office Supplies,Storage,South,Corporate,41.66,2,13.11,0.0
ORD-10139,2024-01-22,Technology,Machines,West,Corporate,551.45,2,119.94,0.1
ORD-11397,2024-01-22,Technology,Phones,North,Corporate,2398.79,6,632.82,0.0
ORD-10747,2024-01-22,Furniture,Bookcases,West,Consumer,565.9,2,-53.84,0.15
ORD-11273,2024-01-24,Technology,Copiers,North,Consumer,3416.87,3,231.4,0.2
ORD-11205,2024-01-24,Office Supplies,Paper,East,Consumer,185.55,5,19.82,0.15
ORD-11833,2024-01-25,Office Supplies,Storage,North,Consumer,89.84,3,1.42,0.3
ORD-11893,2024-01-26,Technology,Machines,North,Consumer,1472.41,7,131.59,0.15
ORD-10998,2024-01-27,Office Supplies,Art,West,Corporate,152.59,2,19.61,0.1
ORD-12191,2024-01-27,Office Supplies,Storage,North,Corporate,35.76,1,13.81,0.0
ORD-10560,2024-01-27,Technology,Machines,South,Corporate,2023.86,4,229.72,0.1
ORD-10438,2024-01-28,Office Supplies,Supplies,North,Corporate,95.53,1,31.24,0.0
ORD-11979,2024-01-28,Office Supplies,Storage,East,Corporate,114.2,1,10.81,0.15
ORD-10664,2024-01-28,Furniture,Chairs,North,Corporate,388.99,3,26.9,0.3
ORD-11745,2024-01-28,Office Supplies,Storage,East,Consumer,20.03,1,3.24,0.0
ORD-11780,2024-01-28,Office Supplies,Supplies,West,Corporate,185.64,2,42.24,0.0
ORD-12012,2024-01-29,Furniture,Bookcases,East,Corporate,346.93,2,-8.55,0.3
ORD-11866,2024-01-29,Technology,Copiers,North,Corporate,1236.56,3,188.42,0.1
ORD-10721,2024-01-29,Office Supplies,Art,South,Corporate,320.21,3,66.47,0.0
ORD-10962,2024-01-29,Office Supplies,Storage,North,Corporate,351.22,5,69.94,0.1
ORD-11842,2024-01-30,Office Supplies,Art,West,Consumer,51.99,3,9.5,0.1
ORD-11080,2024-01-30,Furniture,Bookcases,South,Consumer,871.79,5,84.23,0.0
ORD-11346,2024-01-30,Technology,Phones,North,Consumer,1179.41,5,326.83,0.0
ORD-12190,2024-01-30,Technology,Copiers,West,Home Office,6565.1,7,2445.04,0.1
ORD-12187,2024-01-30,Technology,Copiers,West,Consumer,2323.73,5,105.98,0.15
ORD-10374,2024-01-31,Furniture,Chairs,West,Corporate,78.2,1,-20.42,0.0
ORD-12178,2024-01-31,Furniture,Chairs,North,Consumer,612.22,4,-82.86,0.1
ORD-11141,2024-01-31,Furniture,Bookcases,East,Consumer,1111.79,5,-116.82,0.15
ORD-11892,2024-01-31,Office Supplies,Binders,West,Consumer,51.14,1,0.83,0.0
ORD-10135,2024-02-01,Office Supplies,Supplies,South,Consumer,182.15,3,63.73,0.0
ORD-11898,2024-02-01,Furniture,Furnishings,East,Consumer,421.18,4,-3.09,0.15
ORD-10572,2024-02-01,Office Supplies,Art,East,Consumer,163.11,5,39.97,0.0
ORD-10024,2024-02-02,Technology,Copiers,East,Consumer,1358.92,7,314.64,0.15
ORD-12097,2024-02-02,Technology,Copiers,North,Home Office,2326.23,6,676.74,0.0
ORD-11589,2024-02-02,Technology,Phones,East,Corporate,131.54,1,46.36,0.0
ORD-10300,2024-02-02,Furniture,Tables,South,Home Office,221.78,1,-59.32,0.2
ORD-10930,2024-02-02,Technology,Copiers,North,Consumer,1872.52,3,322.93,0.0
ORD-12189,2024-02-02,Furniture,Chairs,North,Consumer,378.39,3,-61.88,0.1
ORD-10689,2024-02-03,Office Supplies,Art,South,Consumer,61.34,4,16.15,0.0
ORD-11388,2024-02-03,Furniture,Bookcases,West,Consumer,606.18,2,-108.98,0.0
ORD-11826,2024-02-03,Technology,Copiers,South,Consumer,1187.05,2,91.13,0.0
ORD-11426,2024-02-03,Furniture,Tables,South,Home Office,286.69,7,-15.72,0.3
ORD-11676,2024-02-04,Technology,Copiers,West,Consumer,408.78,1,56.1,0.0
ORD-10878,2024-02-04,Technology,Accessories,East,Home Office,2558.09,6,415.6,0.0
ORD-11529,2024-02-04,Furniture,Tables,West,Consumer,693.14,5,90.86,0.0
ORD-10788,2024-02-04,Office Supplies,Binders,West,Home Office,9.57,5,1.62,0.0
ORD-11432,2024-02-05,Office Supplies,Supplies,East,Home Office,131.28,2,29.96,0.2
ORD-10873,2024-02-05,Office Supplies,Supplies,West,Corporate,24.59,5,3.44,0.0
ORD-10674,2024-02-05,Technology,Accessories,East,Consumer,558.35,5,73.24,0.0
ORD-11795,2024-02-05,Furniture,Chairs,West,Home Office,590.3,6,4.67,0.2
ORD-10567,2024-02-06,Office Supplies,Paper,South,Consumer,167.13,4,25.43,0.0
ORD-12124,2024-02-07,Furniture,Furnishings,West,Corporate,1071.25,5,-112.75,0.3
ORD-10019,2024-02-07,Office Supplies,Supplies,North,Corporate,293.39,7,48.82,0.0
ORD-10066,2024-02-07,Office Supplies,Paper,East,Consumer,173.38,6,56.27,0.0
ORD-10660,2024-02-07,Technology,Accessories,South,Corporate,2479.87,6,119.15,0.1
ORD-10745,2024-02-08,Office Supplies,Art,North,Home Office,292.63,4,48.35,0.0
ORD-11231,2024-02-08,Office Supplies,Paper,West,Consumer,203.58,5,31.01,0.2
ORD-10318,2024-02-08,Technology,Phones,West,Home Office,160.61,1,-0.51,0.0
ORD-10386,2024-02-08,Office Supplies,Supplies,West,Consumer,143.08,4,9.33,0.3
ORD-10022,2024-02-08,Office Supplies,Storage,South,Home Office,160.76,3,31.71,0.3
ORD-10975,2024-02-09,Office Supplies,Art,West,Corporate,31.66,1,6.3,0.2
ORD-10401,2024-02-10,Furniture,Chairs,West,Home Office,2250.0,6,744.64,0.0
ORD-10108,2024-02-10,Office Supplies,Paper,North,Corporate,111.07,3,24.95,0.2
ORD-10947,2024-02-10,Office Supplies,Supplies,East,Corporate,259.06,7,83.01,0.0
ORD-11199,2024-02-10,Office Supplies,Art,West,Corporate,140.41,2,22.17,0.1
ORD-11828,2024-02-10,Office Supplies,Supplies,North,Home Office,119.79,4,15.12,0.0
ORD-11302,2024-02-11,Office Supplies,Supplies,South,Corporate,119.18,3,54.69,0.0
ORD-10956,2024-02-11,Furniture,Chairs,East,Consumer,846.24,3,96.94,0.2
ORD-11784,2024-02-12,Office Supplies,Storage,North,Consumer,82.83,4,18.4,0.15
ORD-11403,2024-02-12,Office Supplies,Binders,South,Corporate,118.87,4,28.8,0.15
ORD-11624,2024-02-12,Furniture,Bookcases,East,Consumer,363.13,1,-7.74,0.0
ORD-11390,2024-02-13,Furniture,Furnishings,North,Home Office,1081.42,4,260.52,0.15
ORD-11587,2024-02-13,Office Supplies,Art,West,Consumer,152.35,4,27.14,0.15
ORD-10905,2024-02-13,Office Supplies,Binders,South,Home Office,117.15,3,17.11,0.3
ORD-11816,2024-02-14,Technology,Machines,East,Consumer,1595.48,6,326.64,0.0
ORD-10496,2024-02-14,Technology,Phones,West,Consumer,2313.74,6,570.81,0.1
ORD-11431,2024-02-15,Technology,Phones,North,Home Office,833.42,2,84.25,0.3
ORD-11235,2024-02-16,Office Supplies,Supplies,North,Corporate,137.65,2,9.96,0.2
ORD-10307,2024-02-16,Technology,Copiers,South,Home Office,426.04,1,112.2,0.2
ORD-12060,2024-02-16,Technology,Phones,North,Corporate,586.34,5,253.28,0.0
ORD-10360,2024-02-16,Office Supplies,Storage,West,Consumer,46.67,1,9.4,0.1
ORD-11546,2024-02-17,Office Supplies,Storage,West,Corporate,46.4,1,15.94,0.0
ORD-10734,2024-02-17,Technology,Machines,South,Consumer,511.3,1,-22.34,0.2
